Date,Open,High,Low,Close,Adj. Close,Change,Volume,MA_20,MACD,MACD_Signal,RSI,EMA_20,OBV,One_Day_Reversal,Max_Return_20D,Momentum_5D,Momentum_20D,Mean_Reversal_60D,F_Cash Flow/Assets,F_Book/Price,F_Earnings/Price,F_Forecast Earnings/Price,F_Sales/Assets,F_Debt/Assets,F_Debt/Equity,F_Dividend Yield,F_Return on Assets,F_Return on Equity,Short_Term_Reversal_1month,Medium_Term_Momentum_2month_to_12month,Long_Term_Reversal_13month_to_60month
1999-01-25,0.04427,0.04583,0.04102,0.04531,0.04155,0.1046,510479744,,0.0,0.0,,0.04155,0.0,,,,,,,,,,,,,,,,,,
1999-01-26,0.04583,0.04675,0.04115,0.04179,0.03832,-0.0776999999999999,343199828,,-0.0002576638176638,-5.1532763532763376e-05,,0.0412423809523809,-343199828.0,-0.0777376654632971,,,,,,,,,,,,,,,,,
1999-01-27,0.04194,0.04298,0.03958,0.04167,0.03821,-0.0029,244367877,,-0.0004653757680538,-0.0001343013644369,,0.0409535827664399,-587567705.0,-0.0028705636743214,,,,,,,,,,,,,,,,,
1999-01-28,0.04167,0.04194,0.04127,0.04154,0.03809,-0.0031,227519886,,-0.0006323822731394,-0.0002339175461774,,0.0406808605982075,-815087591.0,-0.0031405391258833,,,,,,,,,,,,,,,,,
1999-01-29,0.04154,0.04167,0.03958,0.03958,0.0363,-0.0472,244031877,,-0.0008988132127575,-0.0003668966794934,,0.0402636357793306,-1059119468.0,-0.0469939616697295,,,,,,,,,,,,,,,,,
1999-02-01,0.03958,0.04063,0.03958,0.04038,0.03702,0.0202,154703922,,-0.0010398766188657,-0.0005014926673679,,0.039954718086061,-904415546.0,0.0198347107438017,,-0.1090252707581227,,,,,,,,,,,,,,,
1999-02-02,0.03958,0.04063,0.03606,0.03725,0.03416,-0.0775,264095867,,-0.0013666940838352,-0.0006745329506613,,0.0394028401731028,-1168511413.0,-0.0772555375472715,,-0.1085594989561585,,,,,,,,,,,,,,,
1999-02-03,0.03673,0.03854,0.03646,0.03802,0.03487,0.0207,75119962,,-0.0015505346152633,-0.0008497332835817,,0.0389711411089978,-1093391451.0,0.0207845433255267,,-0.0874116723370845,,,,,,,,,,,,,,,
1999-02-04,0.03854,0.04115,0.03802,0.0401,0.03678,0.0547,181919909,,-0.0015245346371484,-0.0009846935542951,,0.0387624610033789,-911471542.0,0.0547748781187267,,-0.034392228931478,,,,,,,,,,,,,,,
1999-02-05,0.04075,0.04167,0.03971,0.04127,0.03785,0.0292,136847931,,-0.0014014345444698,-0.00106804175233,,0.0386755599554381,-774623611.0,0.0290918977705274,,0.0426997245179063,,,,,,,,,,,,,,,
1999-02-08,0.04154,0.04167,0.03985,0.03985,0.03655,-0.0344,154079922,,-0.0013927215425766,-0.0011329777103793,,0.0384731256739678,-928703533.0,-0.0343461030383092,,-0.0126958400864397,,,,,,,,,,,,,,,
1999-02-09,0.04063,0.0409,0.03777,0.03829,0.03511,-0.0391,86975956,,-0.0014848954408931,-0.0012033612564821,,0.0381528279907327,-1015679489.0,-0.0393980848153213,,0.0278103044496487,,,,,,,,,,,,,,,
1999-02-10,0.03829,0.03933,0.03725,0.0379,0.03475,-0.0102,148223925,,-0.0015689075214442,-0.0012764705094745,,0.0378287491344725,-1163903414.0,-0.0102534890344631,,-0.0034413535990821,,,,,,,,,,,,,,,
1999-02-11,0.03802,0.04271,0.03802,0.04115,0.03773,0.0858,132239933,,-0.001379128866361,-0.0012970021808518,39.73118279569893,0.0378193444549989,-1031663481.0,0.0857553956834531,,0.0258292550299075,,,,,,,,,,,,,,,
1999-02-12,0.04167,0.04375,0.04167,0.0435,0.03989,0.0571,109727945,,-0.0010424176252974,-0.0012460852697409,46.001926782273614,0.038016549744999,-921935536.0,0.0572488735754042,,0.053896961690885,,,,,,,,,,,,,,,
1999-02-16,0.04427,0.0461,0.03933,0.04375,0.04012,0.0056999999999999,211007894,,-0.0007483855404151,-0.0011465453238758,55.06756756756759,0.0382168783407134,-710927642.0,0.0057658561042868,,0.0976744186046512,,,,,,,,,,,,,,,
1999-02-17,0.04271,0.04323,0.04063,0.04142,0.03798,-0.0533,67727966,,-0.00068020216291,-0.0010532766916826,49.4188984335523,0.0381943184987407,-778655608.0,-0.0533399800598206,,0.0817430931358587,,,,,,,,,,,,,,,
1999-02-18,0.04271,0.04323,0.0409,0.04206,0.03857,0.0155,70703964,,-0.0005719650191335,-0.0009570143571728,51.18460019743337,0.0382300976893368,-707951644.0,0.0155344918378093,,0.1099280575539567,,,,,,,,,,,,,,,
1999-02-19,0.04167,0.04427,0.04115,0.0435,0.03989,0.0342,75359962,,-0.0003753465729368,-0.0008406808003256,59.070237493683685,0.0383881836236857,-632591682.0,0.03422348975888,,0.0572488735754042,,,,,,,,,,,,,,,
1999-02-22,0.04427,0.04479,0.04142,0.04375,0.04012,0.0056999999999999,205247897,0.037693,-0.0001986757495867,-0.0007122797901778,58.03108808290157,0.038553118516668,-427343785.0,0.0057658561042868,,0.0057658561042868,,,,,,,,,,,,,,,
1999-02-23,0.04479,0.04675,0.04219,0.04583,0.04203,0.0475,138095930,0.037717,9.437034562574664e-05,-0.0005509497630171,71.44414168937328,0.0388842500865091,-289247855.0,0.0476071784646061,0.0857553956834531,0.0476071784646061,0.011552346570397,,,,,,,,,,,,,,
1999-02-24,0.0526,0.05469,0.04831,0.04948,0.04537,0.0796,612767693,0.0380695,0.0005893281655714,-0.0003228941772994,75.02383222116302,0.0395019405544606,323519838.0,0.079467047347133,0.0857553956834531,0.1945760926803581,0.1839770354906054,,,,,,,,,,,,,,
1999-02-25,0.05156,0.05313,0.04715,0.04792,0.04394,-0.0315,149135925,0.038356,0.0008563255667759,-8.705022848434204e-05,67.46341463414633,0.0399246128826072,174383913.0,-0.0315186246418338,0.0857553956834531,0.139227378791807,0.1499607432609264,,,,,,,,,,,,0.09193742478941047,,
1999-02-26,0.04844,0.05,0.04531,0.04571,0.04192,-0.0461,172607913,0.0385475,0.0008946132678134,0.0001092824707752,59.48717948717948,0.0401146497509304,1776000.0,-0.0459717796995903,0.0857553956834531,0.0508899473552268,0.1005513258072985,,,,,,,,,,,,0.14665970772442583,,
1999-03-01,0.04688,0.04792,0.04375,0.04596,0.04214,0.0055,92159953,0.0388395,0.000931965588936,0.0002738190944073,63.721158566519385,0.0403075402508417,93935953.0,0.0052480916030532,0.0857553956834531,0.050348953140578,0.1608815426997245,,,,,,,,,,,,0.09709500130855786,,
1999-03-02,0.04583,0.0461,0.04479,0.04558,0.0418,-0.0083,55247972,0.0390785,0.0009234870303975,0.0004037526816054,67.3585884795018,0.0404496792745711,38687981.0,-0.0080683436165164,0.0857553956834531,-0.005472281703545,0.129119394921664,,,,,,,,,,,,0.10632711997899702,,
1999-03-03,0.04583,0.04583,0.04219,0.04246,0.03894,-0.0684999999999999,61391969,0.0393175,0.0006781720682331,0.0004586365589309,59.62333486449242,0.0403059002960405,-22703988.0,-0.0684210526315788,0.0857553956834531,-0.1417236059069869,0.1399297423887586,,,,,,,,,,,,0.15151515151515138,,
1999-03-04,0.04454,0.04479,0.04115,0.04154,0.03809,-0.0217,57359971,0.0394785,0.0004104390116288,0.0004489970494705,50.91649694501018,0.0400948621726081,-80063959.0,-0.0218284540318439,0.0857553956834531,-0.1331360946745562,0.0923429882420419,,,,,,,,,,,,0.051863857374392364,,
1999-03-05,0.04194,0.04402,0.04194,0.04388,0.04023,0.0562999999999999,78767960,0.039651,0.0003667115284017,0.0004325399452567,50.86646279306829,0.0401077324418835,-1295999.0,0.0561827251247046,0.0857553956834531,-0.0403148854961831,0.0938009787928222,,,,,,,,,,,,0.11504683840749408,,
1999-03-08,0.04271,0.04583,0.04194,0.04454,0.04085,0.015,75887962,0.039801,0.0003777317449229,0.0004215783051899,51.82408795602197,0.0401784245902755,74591963.0,0.0154113845389012,0.0857553956834531,-0.0306122448979592,0.0792602377807132,,,,,,,,,,,,0.1537137940923432,,
1999-03-09,0.0444,0.04663,0.0444,0.04596,0.04214,0.0319,143183928,0.0400805,0.0004849671653321,0.0004342560772184,60.85594989561586,0.0403652412959636,217775891.0,0.0315789473684211,0.0857553956834531,0.0081339712918659,0.1529411764705881,,,,,,,,,,,,0.11065796628602498,,
1999-03-10,0.04663,0.04663,0.04454,0.04519,0.04144,-0.0168,235343882,0.040397,0.0005076163731703,0.0004489281364088,57.44680851063829,0.0404675992677766,-17567991.0,-0.0166112956810631,0.0857553956834531,0.0642013353877759,0.180290515522643,,,,,,,,,,,,0.11334214002641985,,
