Date,Open,High,Low,Close,Adj. Close,Change,Volume,MA_20,MACD,MACD_Signal,RSI,EMA_20,OBV,One_Day_Reversal,Max_Return_20D,Momentum_5D,Momentum_20D,Mean_Reversal_60D,F_Cash Flow/Assets,F_Book/Price,F_Earnings/Price,F_Forecast Earnings/Price,F_Sales/Assets,F_Debt/Assets,F_Debt/Equity,F_Dividend Yield,F_Return on Assets,F_Return on Equity,Short_Term_Reversal_1month,Medium_Term_Momentum_2month_to_12month,Long_Term_Reversal_13month_to_60month
2010-06-30,1.719,2.028,1.553,1.589,1.589,-0.0025,257806500,,0.0,0.0,,1.589,0.0,,,,,,,,,,,,,,,,,,
2010-07-01,1.667,1.728,1.351,1.464,1.464,-0.0787,123282000,,-0.0099715099715098,-0.0019943019943019,,1.577095238095238,-123282000.0,-0.078665827564506,,,,,,,,,,,,,,,,,
2010-07-02,1.533,1.54,1.247,1.28,1.28,-0.1257,77097000,,-0.0323483737956671,-0.008065116354575,,1.5488004535147393,-200379000.0,-0.1256830601092895,,,,,,,,,,,,,,,,,
2010-07-06,1.333,1.333,1.055,1.074,1.074,-0.1609,103003500,,-0.0659445107086602,-0.019640995225392,,1.5035813627038117,-303382500.0,-0.1609374999999999,,,,,,,,,,,,,,,,,
2010-07-07,1.093,1.109,0.99867,1.053,1.053,-0.0196,103825500,,-0.0931899796780006,-0.0343507921159137,,1.4606688519701154,-407208000.0,-0.0195530726256984,,,,,,,,,,,,,,,,,
2010-07-08,1.076,1.168,1.038,1.164,1.164,0.1054,115671000,,-0.104619449899814,-0.0484045236726938,,1.432414675592009,-291537000.0,0.1054131054131053,,-0.2674638137193204,,,,,,,,,,,,,,,
2010-07-09,1.172,1.193,1.103,1.16,1.16,-0.0034,60759000,,-0.1127010069123484,-0.0612638203206247,,1.4064704207737224,-352296000.0,-0.0034364261168384,,-0.2076502732240437,,,,,,,,,,,,,,,
2010-07-12,1.197,1.205,1.133,1.137,1.137,-0.0197999999999999,33037500,,-0.1195831270000906,-0.0729276816565179,,1.3808065711762252,-385333500.0,-0.0198275862068965,,-0.1117187499999999,,,,,,,,,,,,,,,
2010-07-13,1.16,1.243,1.127,1.209,1.209,0.0633,40201500,,-0.1178687410061556,-0.0819158935264454,,1.3644440405880134,-345132000.0,0.0633245382585752,,0.1256983240223463,,,,,,,,,,,,,,,
2010-07-14,1.196,1.343,1.184,1.323,1.323,0.0943,62928000,,-0.1060883104866208,-0.0867503769184805,,1.3604969891034409,-282204000.0,0.0942928039702233,,0.2564102564102564,,,,,,,,,,,,,,,
2010-07-15,1.329,1.433,1.267,1.326,1.326,0.0023,56097000,,-0.0954103286210408,-0.0884823672589926,,1.35721156156978,-226107000.0,0.0022675736961452,,0.1391752577319589,,,,,,,,,,,,,,,
2010-07-16,1.38,1.42,1.337,1.376,1.376,0.0377,39319500,,-0.0819684872320987,-0.0871795912536138,,1.3590009366583724,-186787500.0,0.0377073906485669,,0.186206896551724,,,,,,,,,,,,,,,
2010-07-19,1.425,1.483,1.395,1.461,1.461,0.0617999999999999,37297500,,-0.0637223894233023,-0.0824881508875515,,1.368715133167099,-149490000.0,0.0617732558139536,,0.2849604221635884,,,,,,,,,,,,,,,
2010-07-20,1.457,1.457,1.337,1.353,1.353,-0.0739,27379500,,-0.0573162171865153,-0.0774537641473443,39.33092224231465,1.3672184538178511,-176869500.0,-0.0739219712525668,,0.119106699751861,,,,,,,,,,,,,,,
2010-07-21,1.377,1.393,1.3,1.348,1.348,-0.0037,18787500,,-0.0520428205088445,-0.0723715754196443,39.153915391539165,1.3653881248828177,-195657000.0,-0.0036954915003695,,0.0188964474678761,,,,,,,,,,,,,,,
