Date,Open,High,Low,Close,Adj. Close,Change,Volume,MA_20,MACD,MACD_Signal,RSI,EMA_20,OBV,One_Day_Reversal,Max_Return_20D,Momentum_5D,Momentum_20D,Mean_Reversal_60D,F_Cash Flow/Assets,F_Book/Price,F_Earnings/Price,F_Forecast Earnings/Price,F_Sales/Assets,F_Debt/Assets,F_Debt/Equity,F_Dividend Yield,F_Return on Assets,F_Return on Equity,Short_Term_Reversal_1month,Medium_Term_Momentum_2month_to_12month,Long_Term_Reversal_13month_to_60month
1997-05-16,0.09325,0.09896,0.08542,0.08646,0.08646,-0.1169999999999999,294000000,,0.0,0.0,,0.08646,0.0,,,,,,,,,,,,,,,,,,
1997-05-19,0.08542,0.08854,0.08125,0.08542,0.08542,-0.012,122136000,,-8.296296296296524e-05,-1.6592592592593048e-05,,0.0863609523809523,-122136000.0,-0.012028683784409,,,,,,,,,,,,,,,,,
1997-05-20,0.08646,0.0875,0.08179,0.08179,0.08179,-0.0425,109344000,,-0.0004365896380711,-0.0001005920016882,,0.0859256235827664,-231480000.0,-0.0424959025989228,,,,,,,,,,,,,,,,,
1997-05-21,0.08021,0.08229,0.06875,0.07138,0.07138,-0.1273,377064000,,-0.0015390995443459,-0.0003882935102198,,0.0845403260986934,-608544000.0,-0.1272771732485634,,,,,,,,,,,,,,,,,
1997-05-22,0.07188,0.07242,0.06563,0.06979,0.06979,-0.0223,235536000,,-0.002512187367845,-0.0008130722817448,,0.0831355331369131,-844080000.0,-0.0222751471000279,,,,,,,,,,,,,,,,,
1997-05-23,0.07033,0.07604,0.06667,0.075,0.075,0.0747,318744000,,-0.0028303366612663,-0.0012165251576491,,0.0823607204572071,-525336000.0,0.0746525290156181,,-0.1325468424705066,,,,,,,,,,,,,,,
1997-05-27,0.07396,0.08229,0.07292,0.07917,0.07917,0.0556,173952000,,-0.0027146948066959,-0.0015161590874585,,0.0820568423184254,-351384000.0,0.0556,,-0.073167876375556,,,,,,,,,,,,,,,
1997-05-28,0.08046,0.08179,0.07658,0.07658,0.07658,-0.0327,91488000,,-0.0027997652077397,-0.0017728803115147,,0.0815352382880992,-442872000.0,-0.032714412024757,,-0.0636997187920284,,,,,,,,,,,,,,,
1997-05-29,0.07708,0.07708,0.07396,0.07525,0.07525,-0.0174,69456000,,-0.0029406065167314,-0.0020064255525581,,0.0809366441654231,-512328000.0,-0.0173674588665447,,0.0542168674698795,,,,,,,,,,,,,,,
1997-05-30,0.075,0.07554,0.07396,0.075,0.075,-0.0033,51888000,,-0.0030373841062065,-0.0022126172632877,,0.0803712494830019,-564216000.0,-0.0033222591362126,,0.0746525290156181,,,,,,,,,,,,,,,
1997-06-02,0.07554,0.07658,0.075,0.07554,0.07554,0.0072,11832000,,-0.0030355160169782,-0.0023771970140258,,0.0799111304846207,-552384000.0,0.0072,,0.0072,,,,,,,,,,,,,,,
1997-06-03,0.07658,0.07658,0.07396,0.07396,0.07396,-0.0209,23664000,,-0.003125499525224,-0.0025268575162655,,0.0793443561527521,-576048000.0,-0.0209160709557849,,-0.0658077554629279,,,,,,,,,,,,,,,
1997-06-04,0.07396,0.0745,0.06979,0.07083,0.07083,-0.0423,61608000,,-0.0034100678063257,-0.0027034995742775,,0.0785334650905852,-637656000.0,-0.0423201730665223,,-0.0750848785583702,,,,,,,,,,,,,,,
1997-06-05,0.07083,0.07708,0.06875,0.07708,0.07708,0.0882,113448000,,-0.0030955834931567,-0.0027819163580533,38.758389261744966,0.0783950398438628,-524208000.0,0.0882394465621909,,0.0243189368770764,,,,,,,,,,,,,,,
1997-06-06,0.07554,0.08542,0.07554,0.08283,0.08283,0.0746,156144000,,-0.002355225886051,-0.0026965782636529,46.17653254687171,0.0788174170015901,-368064000.0,0.0745978204462896,,0.1044,,,,,,,,,,,,,,,
1997-06-09,0.08438,0.08542,0.08283,0.08438,0.08438,0.0187,47040000,,-0.0016246867250872,-0.0024821999559397,48.91621508962067,0.0793471868109625,-321024000.0,0.0187130266811541,,0.1170240931956578,,,,,,,,,,,,,,,
1997-06-10,0.08542,0.08542,0.07658,0.07917,0.07917,-0.0617,109176000,,-0.0014494245707699,-0.0022756448789058,47.35673930589184,0.0793303118765851,-430200000.0,-0.0617444892154538,,0.0704434829637643,,,,,,,,,,,,,,,
1997-06-11,0.07971,0.08021,0.07658,0.07708,0.07708,-0.0264,23760000,,-0.0014623169049,-0.0021129792841046,56.91076624636275,0.0791159964597675,-453960000.0,-0.026398888467854,,0.0882394465621909,,,,,,,,,,,,,,,
1997-06-12,0.07917,0.08229,0.07763,0.08021,0.08021,0.0406,32640000,,-0.0012060665466839,-0.0019315967366205,62.178588125292194,0.079220187273123,-421320000.0,0.040607161390763,,0.040607161390763,,,,,,,,,,,,,,,
1997-06-13,0.08125,0.08125,0.07917,0.07917,0.07917,-0.013,13872000,0.0778045,-0.0010745192113673,-0.0017601812315698,55.400155400155406,0.0792154075328255,-435192000.0,-0.012965964343598,,-0.0441868888084027,,,,,,,,,,,,,,,
1997-06-16,0.07917,0.08021,0.07813,0.07867,0.07867,-0.0063,18264000,0.077415,-0.000999095866474,-0.0016079641585507,49.284487693188325,0.0791634639582707,-453456000.0,-0.0063155235569029,0.0882394465621909,-0.0676700639962075,-0.0900994679620632,,,,,,,,,,,,,,
1997-06-17,0.07892,0.07996,0.07475,0.07525,0.07525,-0.0435,94128000,0.0769065,-0.0012014383071818,-0.0015266589882769,48.14090019569472,0.0787907531051021,-547584000.0,-0.0434727342061778,0.0882394465621909,-0.0495137046861186,-0.1190587684383048,,,,,,,,,,,,,,
1997-06-18,0.07604,0.07683,0.075,0.07554,0.07554,0.0039,49296000,0.076594,-0.0013231432016716,-0.0014859558309558,50.4175064785488,0.0784811575712828,-498288000.0,0.0038538205980065,0.0882394465621909,-0.0199792423456149,-0.0764152096833354,,,,,,,,,,,,-0.12965533194540824,,
1997-06-19,0.07554,0.07658,0.075,0.07554,0.07554,,20064000,0.076802,-0.00140341748423,-0.0014694481616107,50.7830626450116,0.0782010473263987,-498288000.0,0.0,0.0882394465621909,-0.0582221668121182,0.0582796301485009,,,,,,,,,,,,-0.1156637789744791,,
1997-06-20,0.07658,0.07763,0.075,0.07629,0.07629,0.0098999999999999,67752000,0.0771269999999999,-0.0013904880191778,-0.0014536561331241,51.08100317094263,0.0780190428191227,-430536000.0,0.0099285146942018,0.0882394465621909,-0.0363774156877606,0.0931365525146867,,,,,,,,,,,,-0.07641520968333548,,
1997-06-23,0.07604,0.07708,0.07396,0.075,0.075,-0.0169,20952000,0.077127,-0.0014674180620094,-0.0014564085189011,51.51162790697675,0.0777315149315872,-451488000.0,-0.0169091624066063,0.0882394465621909,-0.0466505656539978,0.0,,,,,,,,,,,,0.06878677500700481,,
1997-06-24,0.07525,0.07629,0.07396,0.07554,0.07554,0.0072,15024000,0.0769455,-0.0014678912515555,-0.001458705065432,57.40333228544481,0.077522799223817,-436464000.0,0.0072,0.0882394465621909,0.0038538205980065,-0.0458507010231149,,,,,,,,,,,,0.07465252901561814,,
